FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SPCIES_NM_1,SPCIES_NM_2,SPCIES_NM_3,HOUSE_QLFMT_CONT,HOUSE_TYPE,PLANT_AR_SQM,SHPMN_QTY
GBE_STRBRY_001000hy,2019-04-15 2:00,고령,4.3,64,0.5,8.7,75,675,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 3:00,고령,3.5,62,0.8,8.2,77,689,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 4:00,고령,1.9,71,0.6,7.5,77,703,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 5:00,고령,1,74,0.1,7,78,725,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 6:00,고령,0.3,78,0.7,6.8,79,764,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 7:00,고령,2.1,73,0.6,9.6,80,731,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 8:00,고령,4.8,63,0.8,14.5,67,531,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 9:00,고령,10.2,41,0.8,19.8,62,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 10:00,고령,14.1,28,1.3,23.7,42,427,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 11:00,고령,16.2,22,1,26.1,34,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 12:00,고령,18.3,18,1.2,27.9,29,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 13:00,고령,20.3,17,1.8,29,26,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 14:00,고령,21.4,15,1.7,30,21,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 15:00,고령,23.5,15,1.5,30.9,16,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 16:00,고령,23.9,13,1.3,30.5,18,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 17:00,고령,23,11,2.8,27.6,18,436,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 18:00,고령,22,12,2.9,23.1,19,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 19:00,고령,19.8,14,2.2,18,24,453,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 20:00,고령,14.7,31,1.5,14.8,39,475,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 21:00,고령,12.3,39,1.2,12.8,44,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 22:00,고령,10.9,44,1,11.2,54,489,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-15 23:00,고령,8.9,53,0.8,9.8,63,502,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-16 0:00,고령,8.1,56,0.6,8.9,63,508,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 1:00,고령,6.5,64,0.7,8.7,67,525,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 2:00,고령,5.2,69,0.5,8.7,68,548,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 3:00,고령,4.4,73,0.2,8.4,68,578,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 4:00,고령,3.7,77,1,7.9,67,605,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 5:00,고령,3,78,1.1,7.5,72,631,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 6:00,고령,2.3,80,1,7.3,72,651,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 7:00,고령,3.5,77,0.6,10.5,70,654,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 8:00,고령,7.5,60,0.1,19,72,533,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 9:00,고령,11.3,45,0.4,21.1,56,430,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 10:00,고령,15.8,33,0.5,26.4,45,413,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 11:00,고령,19.3,21,0.9,29.3,32,412,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 12:00,고령,22.5,13,1.4,30.3,25,410,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 13:00,고령,23.8,13,1.3,32.3,25,410,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 14:00,고령,25.3,14,2.4,29.8,21,412,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 15:00,고령,23.8,13,3.9,29.4,21,411,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 16:00,고령,23.2,14,2.9,26.4,22,421,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 17:00,고령,22,15,4.1,24,24,420,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 18:00,고령,20.7,16,2.4,21.4,26,426,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 19:00,고령,18.4,23,0.7,18.8,31,439,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 20:00,고령,16.3,33,0.7,16.5,40,460,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 21:00,고령,14.7,39,0.5,14.8,54,479,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 22:00,고령,13.7,45,0.3,14.4,56,493,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-16 23:00,고령,12.6,50,0.3,13.9,61,514,설향,,,비닐,단동,1200,55
GBE_STRBRY_001000hy,2019-04-17 0:00,고령,12.4,46,0.6,13.4,64,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 0:00,고령,12.4,46,0.6,13.4,64,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 0:00,고령,12.4,46,0.6,13.4,64,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 0:00,고령,12.4,46,0.6,13.4,64,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 1:00,고령,11.4,50,0.6,13.9,67,539,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 1:00,고령,11.4,50,0.6,13.9,67,539,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 1:00,고령,11.4,50,0.6,13.9,67,539,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 1:00,고령,11.4,50,0.6,13.9,67,539,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 2:00,고령,10.6,58,0.9,14.1,69,582,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 2:00,고령,10.6,58,0.9,14.1,69,582,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 2:00,고령,10.6,58,0.9,14.1,69,582,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 2:00,고령,10.6,58,0.9,14.1,69,582,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 3:00,고령,10.3,56,0.5,13.9,70,622,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 3:00,고령,10.3,56,0.5,13.9,70,622,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 3:00,고령,10.3,56,0.5,13.9,70,622,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 3:00,고령,10.3,56,0.5,13.9,70,622,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 4:00,고령,9.7,60,0.5,13.6,71,658,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 4:00,고령,9.7,60,0.5,13.6,71,658,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 4:00,고령,9.7,60,0.5,13.6,71,658,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 4:00,고령,9.7,60,0.5,13.6,71,658,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 5:00,고령,10.2,58,0.8,13.6,72,685,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 5:00,고령,10.2,58,0.8,13.6,72,685,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 5:00,고령,10.2,58,0.8,13.6,72,685,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 5:00,고령,10.2,58,0.8,13.6,72,685,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 6:00,고령,9.9,58,0.5,13.8,72,712,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 6:00,고령,9.9,58,0.5,13.8,72,712,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 6:00,고령,9.9,58,0.5,13.8,72,712,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 6:00,고령,9.9,58,0.5,13.8,72,712,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 7:00,고령,10.5,56,0.9,14.7,69,731,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 7:00,고령,10.5,56,0.9,14.7,69,731,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 7:00,고령,10.5,56,0.9,14.7,69,731,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 7:00,고령,10.5,56,0.9,14.7,69,731,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 8:00,고령,11.9,55,1,15.8,63,522,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 8:00,고령,11.9,55,1,15.8,63,522,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 8:00,고령,11.9,55,1,15.8,63,522,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 8:00,고령,11.9,55,1,15.8,63,522,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 9:00,고령,14.4,49,0.6,18.1,55,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 9:00,고령,14.4,49,0.6,18.1,55,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 9:00,고령,14.4,49,0.6,18.1,55,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 9:00,고령,14.4,49,0.6,18.1,55,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 10:00,고령,18.9,37,1.2,24,50,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 10:00,고령,18.9,37,1.2,24,50,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 10:00,고령,18.9,37,1.2,24,50,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 10:00,고령,18.9,37,1.2,24,50,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 11:00,고령,18.7,39,2.9,29.8,37,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 11:00,고령,18.7,39,2.9,29.8,37,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 11:00,고령,18.7,39,2.9,29.8,37,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 11:00,고령,18.7,39,2.9,29.8,37,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 12:00,고령,19.6,36,1.3,29.5,37,416,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 12:00,고령,19.6,36,1.3,29.5,37,416,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 12:00,고령,19.6,36,1.3,29.5,37,416,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 12:00,고령,19.6,36,1.3,29.5,37,416,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 13:00,고령,21.5,25,1.3,30.2,32,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 13:00,고령,21.5,25,1.3,30.2,32,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 13:00,고령,21.5,25,1.3,30.2,32,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 13:00,고령,21.5,25,1.3,30.2,32,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 14:00,고령,22.9,25,2.1,31.9,24,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 14:00,고령,22.9,25,2.1,31.9,24,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 14:00,고령,22.9,25,2.1,31.9,24,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 14:00,고령,22.9,25,2.1,31.9,24,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 15:00,고령,21.8,30,2.6,32.1,25,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 15:00,고령,21.8,30,2.6,32.1,25,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 15:00,고령,21.8,30,2.6,32.1,25,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 15:00,고령,21.8,30,2.6,32.1,25,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 16:00,고령,23.3,28,3,31.7,23,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 16:00,고령,23.3,28,3,31.7,23,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 16:00,고령,23.3,28,3,31.7,23,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 16:00,고령,23.3,28,3,31.7,23,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 17:00,고령,22.6,27,2.8,29.5,29,413,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 17:00,고령,22.6,27,2.8,29.5,29,413,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 17:00,고령,22.6,27,2.8,29.5,29,413,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 17:00,고령,22.6,27,2.8,29.5,29,413,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 18:00,고령,21.8,26,2.6,24.1,35,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 18:00,고령,21.8,26,2.6,24.1,35,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 18:00,고령,21.8,26,2.6,24.1,35,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 18:00,고령,21.8,26,2.6,24.1,35,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 19:00,고령,19.8,32,2.4,19.7,42,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 19:00,고령,19.8,32,2.4,19.7,42,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 19:00,고령,19.8,32,2.4,19.7,42,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 19:00,고령,19.8,32,2.4,19.7,42,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 20:00,고령,17.2,42,1.2,17,49,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 20:00,고령,17.2,42,1.2,17,49,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 20:00,고령,17.2,42,1.2,17,49,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 20:00,고령,17.2,42,1.2,17,49,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 21:00,고령,15.4,50,0.5,15.5,55,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 21:00,고령,15.4,50,0.5,15.5,55,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 21:00,고령,15.4,50,0.5,15.5,55,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 21:00,고령,15.4,50,0.5,15.5,55,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 22:00,고령,15.1,51,1.6,14.1,60,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 22:00,고령,15.1,51,1.6,14.1,60,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 22:00,고령,15.1,51,1.6,14.1,60,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 22:00,고령,15.1,51,1.6,14.1,60,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 23:00,고령,13.8,55,1.3,13.4,67,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 23:00,고령,13.8,55,1.3,13.4,67,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 23:00,고령,13.8,55,1.3,13.4,67,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-17 23:00,고령,13.8,55,1.3,13.4,67,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-18 0:00,고령,11.3,66,0.3,13,68,504,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 1:00,고령,10.4,71,0.5,13.1,67,537,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 2:00,고령,9.6,74,0.6,12.9,69,582,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 3:00,고령,8.9,79,0.8,12.5,71,620,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 4:00,고령,7.7,83,0,12.1,72,651,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 5:00,고령,7.3,85,0.3,11.6,70,683,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 6:00,고령,6.8,87,1.1,11.5,71,716,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 7:00,고령,7.5,85,1.1,13.3,70,721,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 8:00,고령,11.5,71,0.9,17.4,68,505,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 9:00,고령,16.7,53,2.3,23.1,62,438,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 10:00,고령,20,43,2.4,27.3,44,421,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 11:00,고령,21.6,36,2.7,26.8,40,416,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 12:00,고령,23.5,34,4.2,28.6,38,411,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 13:00,고령,25.6,16,3.6,33.6,29,407,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 14:00,고령,26.7,20,2.3,34.6,27,412,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 15:00,고령,26.7,24,3.1,34.7,24,411,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 16:00,고령,27.2,22,2.2,31.4,23,416,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 17:00,고령,25.7,24,3.2,30.2,24,417,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 18:00,고령,24.7,28,2.5,26.4,25,421,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 19:00,고령,22.9,31,2,23,34,430,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 20:00,고령,21,36,1.1,20.6,45,443,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 21:00,고령,18.4,56,1.8,18.5,55,472,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 22:00,고령,16.6,61,0.5,17,58,485,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-18 23:00,고령,14.9,68,0.7,15.9,61,485,설향,,,비닐,단동,1200,85
GBE_STRBRY_001000hy,2019-04-19 0:00,고령,14,68,0.4,15.6,67,496,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 1:00,고령,13,71,0.6,16,68,544,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 2:00,고령,12.6,75,0.2,15.9,69,598,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 3:00,고령,12.9,73,1,16.1,70,640,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 4:00,고령,11.9,78,1.2,15.9,69,682,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 5:00,고령,12.3,76,0.1,16.5,72,727,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 6:00,고령,12.9,73,0.7,16.8,77,784,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 7:00,고령,13.2,74,0.4,16,68,481,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 8:00,고령,15.9,64,1.3,16.9,62,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 9:00,고령,15.6,60,3.1,16.9,59,427,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 10:00,고령,14.6,62,2.7,15.6,61,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 11:00,고령,13.5,63,3.1,15.6,62,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 12:00,고령,12.9,65,2.6,15.5,61,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 13:00,고령,12.3,68,3.3,15.2,62,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 14:00,고령,11.2,73,3,14.6,65,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 15:00,고령,11.6,70,1.8,15.2,63,430,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 16:00,고령,11.3,73,1.9,15.2,61,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 17:00,고령,11.5,72,1.8,14.6,63,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 18:00,고령,11.4,68,2.6,13.8,62,438,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 19:00,고령,11.4,66,1.9,13,62,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 20:00,고령,11.3,65,0.8,12.9,63,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 21:00,고령,11.3,67,1,13,66,453,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 22:00,고령,11,71,0.3,12.9,68,458,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-19 23:00,고령,10.7,74,0.3,12.8,68,463,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 0:00,고령,10.4,75,0.7,12.9,70,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 1:00,고령,10.3,75,0.2,13.6,78,499,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 2:00,고령,10.5,76,0.6,13.8,76,541,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 3:00,고령,9.8,79,1,13,75,580,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 4:00,고령,9.5,81,0.3,11.7,75,610,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 5:00,고령,8.4,83,0.9,10.9,76,633,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 6:00,고령,8.2,85,0.2,11.2,75,655,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 7:00,고령,8.9,81,0.6,13,76,651,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 8:00,고령,10.7,73,0.6,18,67,508,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 9:00,고령,13.2,63,0.9,21.8,55,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 10:00,고령,15.3,57,1.2,25.7,49,413,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 11:00,고령,17.4,51,2.2,28.4,47,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 12:00,고령,20.2,46,1.6,29.7,41,410,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 13:00,고령,21,42,1.6,31.4,34,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 14:00,고령,23.9,35,1.2,31.9,34,412,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 15:00,고령,24.7,35,2.4,31.8,33,412,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 16:00,고령,24.4,33,2.8,30.3,29,411,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 17:00,고령,24.5,36,3,28.1,33,415,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 18:00,고령,22.9,40,3.2,25.3,39,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 19:00,고령,20.6,47,1.7,21.2,50,437,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 20:00,고령,18.7,53,2.4,18.4,58,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 21:00,고령,17.1,56,1.7,17,62,478,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 22:00,고령,15.8,61,1.3,15.8,68,492,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-20 23:00,고령,14.4,67,0.7,15,67,496,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 0:00,고령,12.6,76,0.2,14.4,71,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 1:00,고령,12.2,78,0.6,13.9,71,494,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 2:00,고령,11.3,81,0.8,13.9,72,505,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 3:00,고령,10.6,84,0.3,14.3,73,547,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 4:00,고령,10.5,84,0.6,14.2,74,593,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2019-04-21 5:00,고령,9.7,87,0.1,13.8,74,634,설향,,,비닐,단동,1200,
